date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:12:24	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:23%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min3088.js	(from ./?page_id=8&lost-password)
08:12:26	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:25%20GMT	./wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/jquery/ui/mouse.min0028.js	(from ./?post_type=product)
08:12:26	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:25%20GMT	./wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/jquery/ui/core.min0028.js	(from ./?post_type=product)
08:12:27	61574/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:24%20GMT	./?page_id=8&lost-password	/home/lumiq/websites/wigs/localhost/index96f1.html	(from ./)
08:12:27	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:26%20GMT	./wp-includes/js/jquery/ui/slider.min.js?ver=1.13.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/jquery/ui/slider.min0028.js	(from ./?post_type=product)
08:12:27	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:26%20GMT	./wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min3088.js	(from ./?post_type=product)
08:12:27	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:27%20GMT	./wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js?ver=0.4.2	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/accounting/accounting.minaffb.js	(from ./?post_type=product)
08:12:28	6792/6792	--F---	200	added ('OK%20(cached)')	text/html		./?feed=rss2&product_cat=uncategorized	/home/lumiq/websites/wigs/localhost/index0290.html	(from ./?product_cat=uncategorized)
08:12:28	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:28%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min3088.js	(from ./?post_type=product)
08:12:28	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:28%20GMT	./index.php?rest_route=/wp/v2/product/3007	/home/lumiq/websites/wigs/localhost/indexca94.json	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:29	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:29%20GMT	./wp-content/uploads/2018/09/15-2_201-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_201-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:29	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:29%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-9&format=xml	/home/lumiq/websites/wigs/localhost/index67f6.php	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:29	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:29%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-9	/home/lumiq/websites/wigs/localhost/index150f.json	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:30	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:30%20GMT	./wp-content/uploads/2018/09/15-2_202-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_202-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:30	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:30%20GMT	./wp-content/uploads/2018/09/15-2_202-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_202-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:30	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:30%20GMT	./wp-content/uploads/2018/09/15-2_204-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_204-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:31%20GMT	./wp-content/uploads/2018/09/15-2_204-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_204-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:31%20GMT	./wp-content/uploads/2018/09/15-2_202-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_202-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:31%20GMT	./wp-content/uploads/2018/09/15-2_204-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_204-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:12:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:32%20GMT	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.eot?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.eot	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:12:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:32%20GMT	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.eot?	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfontd41d.eot	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:12:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:32%20GMT	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.woff2	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:12:33	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:33%20GMT	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.woff?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.woff	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:12:33	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:33%20GMT	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.ttf	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:12:35	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:34%20GMT	./wp-content/plugins/contact-form-7/images/ajax-loader.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from ./wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.4)
08:12:35	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:34%20GMT	./wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.eot	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:12:37	96605/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:33%20GMT	./?post_type=product	/home/lumiq/websites/wigs/localhost/index9844.html	(from ./?page_id=5)
08:12:37	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:35%20GMT	./wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.woff2	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:12:37	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:35%20GMT	./wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.ttf	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:12:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:42:37%20GMT	./?p=111	/home/lumiq/websites/wigs/localhost/indexbbbb.html	(from ./?page_id=111)
08:12:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:37%20GMT	./wp-content/themes/flatsome/assets/css/icons/fl-icons.woff?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.woff	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:12:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:37%20GMT	./wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner.gif	(from ./wp-content/plugins/godaddy-email-marketing-sign-up-forms/css/gem.min.css?ver=1.4.2)
08:12:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:38%20GMT	./wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner-2x.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner-2x.gif	(from ./wp-content/plugins/godaddy-email-marketing-sign-up-forms/css/gem.min.css?ver=1.4.2)
08:12:41	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:40%20GMT	./wp-content/themes/flatsome/assets/img/shadow@2x.png	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from ./wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.2.5)
08:12:41	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:42:40%20GMT	./wp-content/themes/flatsome/assets/img/underline.png	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/underline.png	(from ./wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.2.5)
08:12:43	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5e41ee715fc54%22	./wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/home/lumiq/websites/wigs/localhost/wp-includes/fonts/dashicons7d4b.eot	(from ./wp-includes/css/dashicons.min.css?ver=6.0.1)
08:12:45	310/310	---M--	200	added ('OK')	image/png	etag:%22136-5e41e891aae64%22	./wp-content/plugins/ninja-forms/assets/img/help-info.png	/home/lumiq/websites/wigs/localhost/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from ./wp-content/plugins/ninja-forms/assets/css/display-structure.css?ver=6.0.1)
08:12:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:42:45%20GMT	./?p=1509	/home/lumiq/websites/wigs/localhost/index9e5e.html	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:12:47	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5e41ee715fc54%22	./wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/home/lumiq/websites/wigs/localhost/wp-includes/fonts/dashicons7d4b.ttf	(from ./wp-includes/css/dashicons.min.css?ver=6.0.1)
08:12:53	96130/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:46%20GMT	./?product_cat=uncategorized	/home/lumiq/websites/wigs/localhost/indexd312.html	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:13:01	97634/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:42:53%20GMT	./?product=virgin-remy-lace-wig-grade-7a-9	/home/lumiq/websites/wigs/localhost/index01f9.html	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:13:01	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.f1.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:13:01	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2496	/home/lumiq/websites/wigs/localhost/indexdcd4.html	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:13:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:02%20GMT	./?p=2496	/home/lumiq/websites/wigs/localhost/index6700.html	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:13:03	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2569	/home/lumiq/websites/wigs/localhost/index98e9.html	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:13:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:04%20GMT	./?p=2569	/home/lumiq/websites/wigs/localhost/index2233.html	(from ./?product=virgin-remy-lace-wig-grade-7a-3)
08:13:05	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2642	/home/lumiq/websites/wigs/localhost/index2fba.html	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:06%20GMT	./?p=2642	/home/lumiq/websites/wigs/localhost/index02a5.html	(from ./?product=virgin-remy-lace-wig-grade-7a-4)
08:13:07	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2715	/home/lumiq/websites/wigs/localhost/index45db.html	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:13:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:08%20GMT	./?p=2715	/home/lumiq/websites/wigs/localhost/index40e1.html	(from ./?product=virgin-remy-lace-wig-grade-7a-5)
08:13:09	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2788	/home/lumiq/websites/wigs/localhost/indexa531.html	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:13:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:10%20GMT	./?p=2788	/home/lumiq/websites/wigs/localhost/indexc564.html	(from ./?product=virgin-remy-lace-wig-grade-7a-6)
08:13:11	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2861	/home/lumiq/websites/wigs/localhost/index8bba.html	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:13:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:12%20GMT	./?p=2861	/home/lumiq/websites/wigs/localhost/index0262.html	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:13:13	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:43:13%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-7&format=xml	/home/lumiq/websites/wigs/localhost/indexdff8.php	(from ./?product=virgin-remy-lace-wig-grade-7a-7)
08:13:14	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=2934	/home/lumiq/websites/wigs/localhost/index4353.html	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:13:14	2398/2398	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Jul%202022%2002:43:14%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-7&format=xml	/home/lumiq/websites/wigs/localhost/indexdff8.php	(from ./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fproduct%3Dvirgin-remy-lace-wig-grade-7a-7&format=xml)
08:13:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:15%20GMT	./?p=2934	/home/lumiq/websites/wigs/localhost/index969e.html	(from ./?product=virgin-remy-lace-wig-grade-7a-8)
08:13:18	57805/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jul%202022%2002:43:16%20GMT	./?product=virgin-remy-lace-wig-grade-7a%26feed=rss2	/home/lumiq/websites/wigs/localhost/index42e4.html	(from ./?feed=rss2&p=1509)
08:13:18	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22250e906da934933b2347f0a5fc7de799%22	./?feed=rss2&p=3007	/home/lumiq/websites/wigs/localhost/indexd22e.html	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Jul%202022%2002:43:19%20GMT	./?p=3007	/home/lumiq/websites/wigs/localhost/index739b.html	(from ./?product=virgin-remy-lace-wig-grade-7a-9)
08:13:22	57805/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Jul%202022%2002:43:20%20GMT	./?product=virgin-remy-lace-wig-grade-7a-2%26feed=rss2	/home/lumiq/websites/wigs/localhost/index4e67.html	(from ./?feed=rss2&p=2496)
